Clothing ID,Age,Title,Rating,Division Name
1083,26,Epitome of elegent,very satisfied,General
1022,53,Great jean,very satisfied,General
1022,39,Super comfortable and look great!,very satisfied,General
1083,55,,very satisfied,General
1083,57,Absolutely stunning!,very satisfied,General
1083,31,Parisienne chic,very satisfied,General
867,34,,very satisfied,General
865,45,,unsatisfied,General
1066,29,Too flare,unsatisfied,General
867,40,,satisfied,General
87,39,,neutral,Initmates
867,61,So comfy!,very satisfied,General
456,44,,satisfied,General
865,30,"Flowy, lightweight, and easy",satisfied,General
1037,48,Run small,satisfied,General Petite
1037,50,Underwhelming,unsatisfied,General Petite
456,62,Wide legs but good quality,satisfied,General
1009,38,Not quite cinderella,unsatisfied,General Petite
865,40,,satisfied,General
1066,45,,neutral,General
456,64,Re-ordering two sizes down,very satisfied,General
1037,63,Beautiful!,very satisfied,General
1066,64,A formal yoga pant,unsatisfied,General
886,53,Not a sweatshirt,satisfied,General
865,36,,neutral,General
865,27,Perfect for fall,very satisfied,General
1037,37,Amazing as usual,very satisfied,General
1037,59,"My newest ""best"" leggings, stellar!",very satisfied,General
867,45,Lost in translation,unsatisfied,General
1037,42,Runs small,very satisfied,General
1067,41,Beautiful,very satisfied,General Petite
477,24,,very satisfied,Initmates
838,39,Nice details,very satisfied,General
886,29,Crop top or not?,satisfied,General
1067,32,,very satisfied,General Petite
1066,35,,satisfied,General
1037,52,Great look,very satisfied,General
1066,38,My new favorite pant,very satisfied,General
1008,72,Love!!!,very satisfied,General
1037,64,Nice velvet leggings,very satisfied,General
886,25,A little short,satisfied,General
704,35,Perfectly sexy and sweet,very satisfied,Initmates
456,42,"Great color, great fit, bring on the sun.",very satisfied,General
864,54,Cute !!,satisfied,General Petite
1037,37,So soft!,very satisfied,General
945,32,,satisfied,General
960,37,Classic,very satisfied,General
864,34,Runs big but cute buy on sale,neutral,General Petite
1030,45,,neutral,General
1030,37,Runs at least 2 sizes small,unsatisfied,General
1037,64,"Great color, comfortable.",satisfied,General
864,32,Simple and easy,very satisfied,General Petite
1081,35,Nice casual dress,satisfied,General
864,56,"Feminine, flattering, and comfortable",very satisfied,General Petite
1081,28,Shapeless,neutral,General
864,26,Pj's for the win,very satisfied,General Petite
864,39,Sale win,neutral,General Petite
1037,42,Great fit and nice color,satisfied,General
864,35,,satisfied,General Petite
1037,22,Feel like leggings,very satisfied,General
960,67,Had to have this!,very satisfied,General
960,26,A classic piece,very satisfied,General
209,25,Fun ;),very satisfied,Initmates
864,34,,satisfied,General Petite
864,39,,very satisfied,General Petite
1081,38,Easy summer dress,satisfied,General Petite
960,34,A staple piece in your closest!,very satisfied,General
1037,34,Great cords,very satisfied,General
1037,32,Quality cords,satisfied,General
867,34,Lovely blouse the the v is far too deep,unsatisfied,General
960,56,Not for petites : (,satisfied,General
864,62,Feminine and pretty!,very satisfied,General
1110,43,Looks better than the picture!,very satisfied,General Petite
904,46,Very sheer sides,neutral,General
1110,47,,satisfied,General Petite
1110,28,Flirty and fun,very satisfied,General Petite
1038,57,Stylist,very satisfied,General Petite
1078,35,,very satisfied,General
907,48,Perfect cropped sweater,very satisfied,General
1020,32,,neutral,General Petite
907,28,"Love the style, however was a disappointment",unsatisfied,General
996,48,Ethereal and feminine.,very satisfied,General
907,26,Cute but ...,satisfied,General
1110,36,"Super cute on, colors completely faded",unsatisfied,General
1110,39,Fun and flirty,very satisfied,General
868,39,"Soft, rich blue",very satisfied,General
315,40,,very unsatisfied,Initmates
315,43,Nice fit -- but colors vary!,very satisfied,Initmates
1003,29,Meh,neutral,General
1104,44,Mixed bag,neutral,General Petite
1110,25,Perfect dress for work,satisfied,General
22,30,Please bring this shirt back!!!,very satisfied,General
125,35,Romantic top,satisfied,Initmates
868,56,Comfortable and flattering,very satisfied,General
907,67,Perfect little sweater,very satisfied,General
1078,83,Lovely!!!!!!,very satisfied,General
907,53,,very satisfied,General
907,40,,very unsatisfied,General
907,35,Feminine sweater,very satisfied,General
1110,42,Love at first sight,very satisfied,General
437,39,Great romper,very satisfied,General Petite
1110,66,"Beautiful, but too big.",very satisfied,General
907,60,Very pretty but didn't work,neutral,General
437,36,Modern meets vintage cool romper,very satisfied,General Petite
1110,41,Perfect!,very satisfied,General
907,53,Sweet little cardie,satisfied,General
1110,46,Very cute and comfy,satisfied,General
907,62,"Nice sweater, on sale too!",very satisfied,General
315,38,,satisfied,Initmates
1020,22,Bright and colorful!,very satisfied,General Petite
907,60,Didn't work for me,very unsatisfied,General
1110,34,Cute dress,very satisfied,General
1110,32,Cute and functional=win win,very satisfied,General
1020,58,"Beautiful skirt, but runs small",satisfied,General Petite
907,23,,very satisfied,General
1110,35,This dress! <3,very satisfied,General
907,31,,unsatisfied,General
1003,33,Please and thank you,satisfied,General
1038,57,Stunning and worth the full price.,very satisfied,General
1110,57,Cute dress for work and play,very satisfied,General
907,29,Not your mother's cardigan,very satisfied,General
1110,45,Hidden beauty,very satisfied,General
1078,20,Not for me,very unsatisfied,General
1110,30,New favorite dress,very satisfied,General
1038,53,"Very cute, nice details, good fit",very satisfied,General
1038,47,Buy them!,very satisfied,General
1110,73,Too thick for spring summer,satisfied,General
1078,39,Style dilemma,satisfied,General
1110,39,Someone please trade me your medium,very satisfied,General
1078,66,An original!,very satisfied,General
1110,33,Great find and buy,very satisfied,General
1078,40,Not quite happening,neutral,General
1110,37,Super cute and worth the splurge!,very satisfied,General
1078,65,,very satisfied,General
1078,64,Sad sack,very unsatisfied,General
1110,32,Excellent dress!,very satisfied,General
907,34,Goes with everything,very satisfied,General
1110,65,Outstanding!,very satisfied,General
125,34,Beautiful top ruined by styling,unsatisfied,Initmates
437,48,Chesty women need to size up,satisfied,General Petite
854,61,Love this tee!,very satisfied,General
854,69,"Nice design, runs large",neutral,General
1081,35,Lovely dress,satisfied,General Petite
1081,35,My my my,very satisfied,General Petite
939,57,Great piece!,very satisfied,General
854,44,,very satisfied,General
1081,33,,very satisfied,General Petite
1025,45,Perfect black jeans,very satisfied,General
743,31,,unsatisfied,Initmates
1025,45,My new favorite jean!,very satisfied,General
863,33,Great color and drape,satisfied,General
1081,48,Comfort and style,satisfied,General Petite
1081,54,,very satisfied,General Petite
860,30,Cute!,very satisfied,General
992,57,"Unique, pretty asymmetric skirt",very satisfied,General
1081,39,Unforgetable dress,very satisfied,General Petite
1081,34,,very satisfied,General Petite
863,61,A staple in my wardrobe now,very satisfied,General
1081,39,Long sleeves and too long for shorter gals,satisfied,General Petite
863,30,,very satisfied,General
1099,54,,satisfied,General
863,56,Bright & light,very satisfied,General
1081,44,Love it!,very satisfied,General Petite
1099,37,My new favorite,very satisfied,General
860,25,Runs small!!,satisfied,General
119,48,,satisfied,Initmates
119,30,Great product for a great price!!,very satisfied,Initmates
1081,46,"Love the fabric and colors, but...",neutral,General Petite
860,25,Perfect lightweight tee!,very satisfied,General
1099,36,,very unsatisfied,General
863,45,Great sweater,satisfied,General
1081,35,,very satisfied,General Petite
854,37,Perfect summer staple,very satisfied,General
863,66,Great find,very satisfied,General
1081,42,Soft,very satisfied,General Petite
960,64,Is this top orange or red,very satisfied,General
1081,49,An elegant comfortable dress,very satisfied,General Petite
1081,23,Love it,very satisfied,General Petite
1081,43,Great dress,satisfied,General Petite
863,57,,satisfied,General
1026,49,,very satisfied,General
1081,39,Gorgeous dress,very satisfied,General Petite
863,39,Great lightweight piece!,very satisfied,General
1099,40,Not lined and low quality silk... disappointed!,unsatisfied,General
1099,44,Beautiful but not lined.,satisfied,General
863,37,Left of center always does it right!,very satisfied,General
863,65,Bright and fun,satisfied,General
119,20,,very satisfied,Initmates
860,26,Not if you're busty,unsatisfied,General
1081,41,Great for many occasions,very satisfied,General Petite
1081,43,My new favorite dress,very satisfied,General Petite
1026,37,Love,very satisfied,General
759,66,Underwhelming,very unsatisfied,Initmates
1081,34,,very unsatisfied,General Petite
815,26,Pretty back,neutral,General
1081,58,,very satisfied,General Petite
1025,47,Perfect fit,very satisfied,General
1081,34,Spanx,very satisfied,General Petite
1081,24,,very satisfied,General Petite
992,45,,very satisfied,General
1099,30,Beautiful dress - runs long!,satisfied,General
1081,34,Great dress but runs large,very satisfied,General Petite
1081,52,Elegant for work or night out,satisfied,General Petite
1027,35,Slightly disappointed,neutral,General
863,56,Soft and playful,very satisfied,General
854,36,,very satisfied,General
815,62,,very satisfied,General
854,40,Pretty details,satisfied,General
960,48,Gorgeous color and material,satisfied,General
1083,53,Beautiful,very satisfied,General
1086,69,"Cute, but not for me",satisfied,General
1092,56,Pretty dress,very satisfied,General Petite
1092,21,Bold and beautiful,very satisfied,General Petite
1094,28,Fits weird,unsatisfied,General Petite
1083,56,Beautiful!,very satisfied,General
1083,41,Beautiful dress,very satisfied,General
1092,33,Two dresses in one,satisfied,General Petite
1083,37,Beautiful dress,very satisfied,General
1086,33,Quality issues,neutral,General
1083,35,Beautiful dress!!,very satisfied,General
1083,30,Gorgeous dress but received it damaged,neutral,General
1083,41,,neutral,General
1094,39,Interesting neckline,satisfied,General Petite
1083,62,Beautiful but overpriced,satisfied,General
1092,48,"Great quality, amazing dress",very satisfied,General Petite
1092,64,,very satisfied,General Petite
1092,42,Buy this dress. now.,very satisfied,General Petite
1083,35,Spring for this dress now!,very satisfied,General
1083,39,Pretty but short,satisfied,General
1092,39,Too much fabric for me,satisfied,General Petite
1094,69,Disappointed,unsatisfied,General Petite
1086,34,The best dress ever!,very satisfied,General
1092,47,Lovely and comfortable,very satisfied,General Petite
172,70,Soft and beautiful,very satisfied,Initmates
1092,37,Just perfect,very satisfied,General Petite
172,37,Cozy,very satisfied,Initmates
172,20,So comfortable,very satisfied,Initmates
1107,47,Cute but not for me,satisfied,General
1092,25,The perfect swing dress,very satisfied,General Petite
1107,43,"This is not 39"" from shoulder",neutral,General
1092,65,Great dress!,very satisfied,General Petite
1083,54,Gorgeous dress!,very satisfied,General
1083,37,"Beautiful, elegant and new spin on lbd",satisfied,General
1083,50,I love this dress!,very satisfied,General
1094,52,Dress it up or down,very satisfied,General
1092,43,"Beautiful dress, but not exactly as expected.",neutral,General Petite
1092,49,Disappointing,unsatisfied,General Petite
986,33,Cute kimono,very satisfied,General
1086,35,Great style and comfort,very satisfied,General
1083,55,Not good for florida,neutral,General
1053,52,Super cute summer romper!,very satisfied,General
